price,area,bedRoom,bathroom,balcony,floorNum,log_price,others,pooja room,servant room,store room,study room,Environment,Lifestyle,Connectivity,Safety,Wardrobe,Fan,Exhaust Fan,Geyser,Light,Modular Kitchen,AC,Chimney,Bed,Curtains,Dining Table,Microwave,Fridge,Sofa,Stove,TV,Washing Machine,Water Purifier,facing_East,facing_North,facing_North-East,facing_North-West,facing_South,facing_South-East,facing_South-West,facing_West,agePossession_0 to 1 Year Old,agePossession_1 to 5 Year Old,agePossession_10+ Year Old,agePossession_5 to 10 Year Old,agePossession_By 2024,agePossession_By 2027,agePossession_Dec 2023,agePossession_Dec 2024,agePossession_Jan 2024,agePossession_Jun 2024,agePossession_Oct 2023,agePossession_Oct 2024,agePossession_Under Construction,agePossession_Within 3 months,agePossession_Within 6 months
9.0,4235.0,4,4,4,2.75978835978836,2.302585092994046,0,1,1,1,0,3,4,4,4,6,6,1,5,24,1,6,1,0,0,0,1,0,0,1,0,0,1,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1.65,540.0,4,4,4,4.0,0.9745596399981308,1,0,0,0,0,0,0,0,0,4,4,1,4,7,0,4,0,0,2,0,0,1,1,0,4,0,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
11.0,4050.0,5,6,4,3.0,2.4849066497880004,0,1,1,0,0,0,0,0,0,6,7,1,4,26,1,6,1,0,0,0,1,0,0,1,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11.0,3096.0,5,5,4,2.0,2.4849066497880004,0,1,1,1,1,5,5,5,5,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3.75,1701.0,3,3,1,2.0,1.55814461804655,0,1,0,0,0,4,4,5,5,3,5,1,0,8,1,0,1,2,1,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3.4,1530.0,6,6,4,2.0,1.4816045409242156,0,0,0,0,0,4,5,5,4,6,12,1,6,18,1,0,1,0,0,1,0,0,0,0,0,0,1,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4.5,1350.0,3,3,2,2.0,1.7047480922384253,0,1,0,0,0,5,5,5,5,3,4,1,0,9,1,0,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
5.25,1935.0,4,4,2,2.0,1.8325814637483102,0,0,1,0,1,4,4,4,4,4,4,0,4,12,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
6.5,2844.0,4,4,2,2.0,2.0149030205422647,0,1,0,0,0,4,5,5,4,4,6,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
11.0,2700.0,4,4,4,2.0,2.4849066497880004,0,0,1,0,0,5,5,5,5,4,6,1,4,13,1,5,1,0,1,0,1,0,0,1,0,0,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
7.5,2160.0,3,3,2,2.0,2.1400661634962708,0,0,1,0,0,5,5,5,5,0,0,1,4,18,1,4,1,0,1,0,1,0,0,1,0,0,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
9.9,3375.0,5,5,2,2.0,2.388762789235098,0,1,0,0,0,5,5,5,5,5,6,1,5,15,0,0,1,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
6.75,2088.0,4,4,3,3.0,2.0476928433652555,0,0,1,0,0,5,5,5,5,12,20,1,12,49,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
6.75,232.0,12,12,4,2.75978835978836,2.0476928433652555,1,1,1,0,1,5,5,5,5,22,24,1,0,33,1,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3.75,1467.0,6,6,4,3.0,1.55814461804655,0,0,0,0,1,5,5,5,5,6,12,1,6,24,1,0,3,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1.45,1170.0,4,4,2,2.0,0.8960880245566356,1,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
4.1,1836.0,3,3,2,1.0,1.62924053973028,1,1,0,0,1,5,5,5,4,5,5,1,3,10,1,1,1,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
6.4,3150.0,6,6,4,3.0,2.0014800002101243,1,0,0,0,0,4,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3.5,1935.0,6,4,2,2.0,1.5040773967762742,1,0,0,0,0,4,5,5,4,6,10,1,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
4.7,2160.0,3,3,4,3.0,1.7404661748405046,0,0,1,0,0,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7.5,4518.0,3,3,2,1.0,2.1400661634962708,0,1,1,0,1,4,5,5,4,7,6,1,3,9,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
5.5,2592.0,3,6,2,2.0,1.8718021769015913,1,0,1,0,0,4,4,5,4,3,5,1,4,5,1,5,1,0,0,0,0,0,0,1,0,0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
7.65,4000.0,4,4,3,2.0,2.157559320943788,1,0,1,0,1,4,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
5.15,2727.0,5,7,3,2.0,1.8164520818184267,0,1,1,0,0,4,4,5,4,5,7,1,4,15,1,6,1,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
6.75,4500.0,5,4,2,2.0,2.0476928433652555,1,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10.0,2700.0,5,5,4,3.0,2.3978952727983707,0,1,1,0,0,5,5,5,5,6,7,1,3,5,1,3,1,0,4,1,2,0,0,0,1,1,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
8.5,4518.0,4,4,2,2.0,2.2512917986064953,0,1,1,0,1,5,5,5,5,4,10,1,5,10,1,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
6.75,2088.0,12,12,4,3.0,2.0476928433652555,1,1,1,0,1,5,5,5,5,19,26,1,12,42,1,0,3,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
9.5,4050.0,8,8,3,3.0,2.3513752571634776,0,0,0,0,1,5,5,5,5,8,12,1,8,12,1,8,2,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
5.5,3240.0,5,4,2,2.0,1.8718021769015913,0,0,0,0,1,4,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
6.46,3420.0,5,5,2,3.0,2.0095554142156695,0,1,1,0,1,4,5,5,4,5,10,1,6,10,1,0,1,0,1,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
5.6,4000.0,5,4,4,33.0,1.8870696490323797,0,1,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10.5,3240.0,5,6,4,3.0,2.4423470353692043,0,1,1,0,1,5,4,5,5,1,12,1,10,41,0,10,1,0,0,0,1,0,0,0,0,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8.0,300.0,5,4,3,2.0,2.1972245773362196,0,1,1,0,1,4,4,4,4,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
6.44,2430.0,4,5,4,3.0,2.0068708488450007,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7.5,3240.0,8,8,4,3.0,2.1400661634962708,0,1,1,0,1,4,5,5,4,28,25,1,16,78,1,9,3,0,16,1,0,1,0,1,0,0,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
7.0,2160.0,4,4,2,2.0,2.0794415416798357,0,0,1,0,0,5,5,5,5,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
11.0,3240.0,13,13,4,3.0,2.4849066497880004,0,1,1,0,1,5,4,5,5,16,16,1,13,80,1,12,3,0,21,1,4,0,0,1,0,0,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
6.5,3456.0,5,5,2,2.0,2.0149030205422647,0,1,1,0,1,5,5,5,5,6,7,1,5,35,1,5,1,0,10,0,1,0,0,1,0,0,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
6.8,2160.0,4,4,4,2.0,2.0541237336955462,0,1,1,0,1,5,5,5,5,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
6.75,6228.0,4,4,4,2.0,2.0476928433652555,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.7,2368.0,6,6,4,2.0,1.7404661748405046,0,1,0,1,0,4,4,5,5,0,1,1,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
7.8,3370.0,4,4,4,2.0,2.174751721484161,0,1,1,1,1,4,4,5,4,6,7,1,4,11,1,7,1,0,1,1,1,0,0,0,0,0,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
6.5,5400.0,4,4,4,1.0,2.0149030205422647,0,0,1,0,0,0,0,0,0,0,5,1,2,17,1,4,1,4,1,0,1,0,1,0,0,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8.5,4770.0,5,5,4,3.0,2.2512917986064953,0,1,1,1,1,3,4,4,4,6,8,1,6,28,1,6,1,0,1,0,0,0,0,0,0,0,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.5,1845.0,6,6,4,3.0,1.7047480922384253,0,0,0,1,0,4,4,5,4,5,13,1,6,32,0,0,1,0,0,0,0,0,0,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4.45,1265.0,4,4,3,3.0,1.6956156086751528,0,0,0,0,0,5,5,5,5,0,7,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
4.911068783068783,10556.097354497355,5,8,4,4.0,1.4917487801853613,0,0,1,1,0,3,4,4,4,5,15,1,5,21,1,6,1,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3.8,1458.0,8,8,4,4.0,1.5686159179138452,0,1,0,1,0,4,4,4,4,8,4,1,12,20,1,0,0,0,1,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1.0,126.0,2,2,0,0.0,0.6931471805599453,0,0,0,0,1,4,4,4,4,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1.4,585.0,8,8,3,4.0,0.8754687373538999,1,0,0,0,0,4,4,5,4,11,7,1,11,17,1,0,9,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
11.5,4680.0,5,6,4,4.0,2.5257286443082556,0,0,1,0,0,3,4,4,4,5,6,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3.5,1458.0,3,2,3,2.0,1.5040773967762742,0,0,0,1,0,4,4,5,4,3,3,1,3,16,1,0,1,0,1,0,0,0,0,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
7.1,2160.0,5,4,3,2.0,2.0918640616783932,0,1,0,1,1,5,5,5,5,3,6,1,4,24,1,0,1,0,1,1,0,0,0,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
9.5,2844.0,9,9,4,3.0,2.3513752571634776,1,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
11.75,5056.0,5,7,4,3.0,2.545531271604435,0,0,1,0,0,3,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
4.0,1350.0,4,4,3,2.0,1.6094379124341003,0,0,0,1,0,5,5,5,5,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2.25,1400.0,3,3,3,4.0,1.1786549963416462,0,0,1,0,0,4,5,5,4,3,7,1,3,15,1,0,1,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12.5,2430.0,16,17,4,4.0,2.6026896854443837,1,1,1,0,1,5,4,5,5,16,20,1,16,30,1,16,4,0,2,0,4,0,0,1,0,0,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
11.0,4125.0,5,6,3,3.0,2.4849066497880004,0,0,1,0,1,3,4,4,4,5,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.3,1494.0,9,9,4,3.0,1.667706820558076,1,1,0,0,0,4,4,5,4,14,14,1,6,24,1,6,3,0,9,0,0,0,0,0,0,0,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
7.45,2160.0,4,4,3,3.0,2.134166441369082,0,0,1,0,0,5,5,5,5,4,8,1,0,15,0,0,1,0,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
7.42,2160.0,4,4,3,2.0,2.130609828254235,0,0,0,0,0,5,5,5,5,4,5,1,4,10,0,0,0,0,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
9.25,1935.0,12,12,4,4.0,2.327277705584417,0,1,1,0,0,0,0,0,0,3,5,1,4,12,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.2,1926.0,3,2,2,3.0,0.7884573603642702,0,0,0,0,0,5,4,4,5,0,5,1,2,7,1,0,1,0,1,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6.09,1809.0,12,11,4,4.0,1.958685340544036,0,1,0,0,0,5,4,5,5,13,17,1,4,19,1,5,3,0,9,1,3,1,1,1,2,1,1,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
5.0,1125.0,9,9,4,5.0,1.791759469228055,1,0,0,0,0,4,4,5,4,10,14,0,9,17,0,10,9,0,0,0,0,0,0,0,10,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.911068783068783,10556.097354497355,4,4,4,3.0,1.4917487801853613,0,1,1,1,1,3,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.911068783068783,10556.097354497355,5,5,3,2.0,1.4917487801853613,0,0,0,0,0,3,4,4,4,0,5,1,6,7,0,5,1,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2.98,1449.0,6,6,4,3.0,1.3812818192963463,0,1,0,0,1,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
4.0,1800.0,9,9,4,2.0,1.6094379124341003,0,1,0,1,0,4,4,5,4,9,12,1,9,26,1,0,1,0,1,0,0,0,0,1,9,0,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2.4,900.0,4,4,3,3.0,1.2237754316221157,0,0,0,1,0,4,4,5,4,4,8,0,0,32,1,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3.15,1548.0,5,4,4,2.0,1.423108334242607,0,0,0,1,0,4,4,4,4,3,8,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4.25,1836.0,5,4,2,3.0,1.6582280766035324,0,0,0,1,0,4,4,5,4,4,10,1,0,50,1,0,1,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
5.0,2367.0,9,9,4,3.0,1.791759469228055,0,1,0,0,0,4,4,4,4,7,15,1,0,55,1,0,1,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2.2,909.0,3,3,2,3.0,1.1631508098056809,0,0,0,1,0,4,4,5,4,3,6,1,0,30,0,0,1,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3.5,1449.0,4,3,3,2.0,1.5040773967762742,0,0,0,1,0,5,5,5,4,4,8,1,0,50,1,0,1,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
5.65,2367.0,8,6,4,3.0,1.8946168546677629,0,0,1,0,0,4,4,5,4,8,12,1,0,50,1,0,1,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3.55,1449.0,5,4,4,3.0,1.5151272329628591,0,0,1,0,0,4,4,5,4,4,8,1,0,40,1,0,1,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3.6,1449.0,5,5,4,3.0,1.5260563034950492,0,0,1,0,0,4,4,5,4,5,10,1,0,50,0,0,1,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3.1,1548.0,5,4,4,2.0,1.410986973710262,0,0,1,1,0,4,4,5,4,4,8,1,2,42,0,0,1,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4.75,1650.0,3,3,3,2.0,1.749199854809259,0,0,0,1,0,4,4,4,4,3,4,1,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3.05,2430.0,3,3,2,2.0,1.3987168811184478,1,1,1,0,1,0,0,0,0,3,9,1,4,20,1,0,1,3,1,1,1,1,1,1,0,1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
5.5,1800.0,4,4,3,2.0,1.8718021769015913,0,1,1,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4.25,1350.0,3,2,3,2.0,1.6582280766035324,0,0,0,0,1,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
4.5,1350.0,3,3,2,2.0,1.7047480922384253,0,0,1,0,1,0,0,0,0,0,6,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3.25,981.0,3,3,3,2.0,1.4469189829363254,0,0,0,0,1,0,0,0,0,0,5,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
